,dimension_1,dimension_2
4,6.8070991,-0.5783823
7,6.6094492,-4.398016
7,6.6434529,-4.8413435
8,-4.6881646,2.6341552
4,5.5776498,0.313305
9,7.3800033,-3.9922354
3,-4.0568588,-4.8463896
0,-0.5399249,7.2208656
6,1.2571671,-9.0861958
1,-6.0434344,9.5394872
0,1.5887735,8.0141298
2,0.9824341,1.6570387
9,5.8426479,-1.5382345
3,-2.5970941,-4.1343211
4,6.3374297,2.5927154
4,8.6261665,-0.759051
4,6.2382896,1.2783985
5,-3.9602742,3.5980018
0,1.2017554,6.665075
6,-0.1880811,-8.8995237
3,-6.0559088,9.057114
1,-6.3611076,7.9794862
7,3.8508748,-1.8160044
3,-2.2692174,-4.2991125
4,7.5432129,0.2867987
5,-8.4289343,-1.185347
3,3.7180376,-3.9237926
9,7.3997579,-3.0835318
6,0.7211443,-9.1921517
4,8.5821719,-0.8563133
1,-6.8287581,5.4003491
1,-5.313376,9.0215237
2,1.0866324,1.5432013
7,6.7343568,-4.411998
4,7.9991669,-1.4405552
1,-6.0550574,8.9143937
3,-3.9969466,-3.8656071
4,7.8795351,-0.6044868
4,6.3418134,2.7542298
8,-4.4948203,2.4774678
4,6.8854828,1.8226968
3,-2.7754508,-3.8243826
9,5.4521246,1.3791011
8,-4.4746527,2.6355794
4,5.6367071,-0.1572486
2,-0.1410698,2.4378028
6,1.4073,-8.5544939
9,7.8096885,-2.7538899
1,-8.9910614,2.8155275
3,-2.7279455,-4.0772417
0,1.3570751,7.8506471
8,-4.2546932,2.0255115
5,-4.0160604,-1.1539198
8,-4.1625269,1.959988
8,-4.2964352,-1.0666348
9,7.1315858,-2.7600061
7,3.6199851,-1.7478283
7,6.6967333,-4.5948426
4,6.8082558,-0.3050622
5,-8.1391157,-1.2855694
5,-7.1746436,-1.4450527
9,6.6205231,-1.9987811
0,1.5149087,8.4961114
2,-0.3293792,2.3915474
1,-5.6841713,7.8082658
5,-8.7395441,-0.9626563
5,-6.4919978,-1.6369672
7,6.8702779,-4.5680965
3,-3.4580745,-5.140249
4,8.24601,0.0790717
1,-9.1897888,3.7952086
1,-5.8405734,9.7526103
5,-6.4630319,-2.1186009
2,-0.2111554,2.2559143
5,-4.8817281,-1.9066371
3,-2.8074295,-4.3307043
4,7.5196226,0.5225221
5,-8.8081476,-1.3602308
3,-4.3596805,-4.5143218
9,6.6026762,-3.7168266
3,-3.075679,-3.5860632
1,-5.9749968,9.4541054
4,6.8127649,1.8290176
1,-5.3117044,9.1089647
6,-0.0567861,-8.5874952
0,-0.4163686,7.5280357
8,-4.4871597,1.2652361
0,-0.1382759,7.5524001
0,1.3161127,8.3610502
2,1.5595449,0.6383607
0,0.9093541,8.9661199
8,-4.1919757,2.1421119
3,-4.465874,-3.1942991
7,6.9867192,-4.2430366
1,-9.4395204,5.2919005
5,-9.0100443,-0.9122969
3,-3.9119865,-4.3652652
1,-5.8652484,9.5812659
3,-4.7843031,-4.5785942
1,-6.1698047,9.4148802
3,-4.3955639,-4.1061722
8,-4.4605161,2.5343793
2,1.3982129,0.2972022
5,-9.0071905,-0.9275752
7,4.1803249,-3.6498243
6,-0.4158579,-9.0894368
7,4.6947787,-3.2200804
4,8.9357153,-1.1323903
1,-7.8542184,4.5831555
0,-0.3087484,7.0677574
1,-9.7103971,4.5856676
3,-2.3791202,-4.3968717
8,-3.9698204,0.7482857
0,-0.0228856,6.7392265
7,4.2672395,-3.9279713
3,-2.2187144,-4.1976794
5,-6.5903232,-2.1418944
7,6.9964765,-4.0099277
1,-9.4657114,4.1744792
6,0.3176236,-9.3289325
4,7.9909259,-1.0648269
9,7.5121352,-2.3425681
6,2.1968228,-9.6672236
2,-0.6438568,1.503029
7,3.8745227,-4.0444099
6,-0.0400065,-8.6898297
7,5.5315995,-4.7051928
6,0.3245185,-8.2070972
3,-4.5318518,-3.9156426
9,6.2123056,-1.7800643
0,-0.1143175,9.5089727
0,0.6611066,7.802612
2,-1.1528514,-0.0092445
4,7.5658793,0.5760833
6,2.1414726,-8.8554525
0,1.0816281,7.4573759
5,-5.6715496,-2.4772695
6,-0.1034743,-8.6407576
8,-4.273157,-1.473525
1,-5.6381906,7.1642187
9,5.0919075,-0.291383
0,-0.3792967,8.2586042
3,-4.1673756,-3.7803297
9,7.8469519,-2.8197637
5,-5.0658957,-2.4118189
5,-3.9942261,3.5646596
8,-3.5443604,-0.5980186
1,-5.7182082,10.0338511
2,-0.2468816,0.3337989
3,-2.3089216,-4.2074759
5,-5.6373453,-1.3710406
7,6.4289327,-3.8667806
8,-3.5380441,-0.3886993
6,0.6454433,-9.4616417
7,3.1625102,-1.0765929
9,6.6159284,-2.0815431
3,-4.8566618,-2.9891727
7,6.2348517,-5.0446507
8,-4.1840667,-0.8449106
3,-2.504937,-4.0549795
2,0.4825539,1.028691
0,-0.0571911,7.6125699
9,5.0004998,1.2634752
5,-8.5417108,-1.6094677
8,-3.884079,-0.9296191
6,0.029899,-8.7328865
1,5.9286477,-2.4576677
2,-0.3181577,0.3070506
5,-5.3031094,-2.5751032
2,-0.2609299,0.2389227
6,0.6256383,-8.6802034
0,0.1043746,7.8673206
2,-0.0972897,-0.16116
1,-6.8755206,6.9000853
4,6.0478881,1.2640513
2,0.9608208,0.5304478
7,5.4949246,-5.2084827
3,-3.2771928,-4.1790137
1,-7.3484636,6.9939683
4,6.0761486,0.6406639
6,2.2244414,-8.9665609
5,-6.9212868,-1.407085
0,1.9922955,7.2836091
6,1.5147115,-9.8261488
3,-3.754419,-3.3720266
7,5.1408203,-4.0320434
0,-0.2430403,9.5618219
0,-0.9652321,7.9362696
3,-2.1959534,-4.2534246
1,-6.8151314,6.2595375
3,-4.25917,-3.214272
2,1.0586184,0.4306056
2,0.0286457,1.3747389
3,-4.2735758,-3.6515487
3,-4.6197513,-3.352372
6,2.0861926,-10.1089571
9,5.605069,-1.32337
7,5.36086,-3.2864899
4,6.4056019,-0.6115667
8,-4.4153387,3.010722
6,1.6319729,-8.5362848
9,6.5672142,-2.0567217
8,-4.2255805,1.3045718
1,-9.8575241,5.1490205
2,1.4837565,0.7785602
0,-0.5224331,7.5809273
7,6.6869369,-4.4039369
1,-6.2212699,8.8531768
1,-9.2927043,3.7760657
2,1.2055039,0.5346933
9,6.9334755,-1.6241424
3,-2.1769099,-3.8647683
1,-8.1032571,4.5039713
4,6.234524,0.9913563
4,6.6485554,2.7868034
5,-8.9020761,-1.1485625
6,0.4404291,-8.7472036
6,2.5883225,-10.3502771
0,-0.7693809,7.9990037
7,6.3349881,-4.5069553
9,5.8141416,-1.4086087
8,-4.4108818,3.0243478
0,-0.1908415,8.4544621
3,-3.7415744,-3.5254874
9,4.4863478,0.8043172
1,-5.6900577,7.1438149
2,0.2450844,1.5738557
2,1.2983238,0.4170781
6,3.3660337,-10.2721653
1,-6.553966,6.4315433
6,3.3027658,-10.1348246
9,6.358867,-0.960303
5,-5.6707046,-2.069095
2,1.4444968,0.5107504
5,-7.0269136,-1.353385
4,6.329218,0.6651805
9,5.7528136,0.8810418
0,-0.7810814,8.1367533
9,4.7196501,-0.0062479
9,5.4793724,1.3387877
8,-3.7586247,-0.0928694
9,5.649838,-0.8590979
7,4.0125517,-2.5790161
3,-4.620535,-3.8114938
7,5.2481975,-4.6748274
7,6.986853,-5.1789719
5,-6.8533343,-1.0000406
7,4.996612,-4.1926571
4,7.6401267,0.3794032
9,5.3468044,-0.9511546
9,5.3515121,2.5361617
1,-6.9799933,5.3232248
0,-0.2874692,8.3511694
4,6.7811399,0.1223876
3,5.3311259,0.3263739
2,1.4859817,0.527352
4,6.0150274,1.7118366
7,5.5041193,-4.4274821
5,-4.7621997,-2.6153479
2,1.1454175,0.37671
7,3.6963202,-1.7189256
5,-6.9581626,-1.2873419
2,0.2435648,2.0793338
8,-4.0548494,2.422682
6,1.4664545,-8.6072978
6,2.613173,-10.1028512
3,-4.9860827,-3.7316014
0,-1.0398596,7.4279888
6,2.539627,-9.1321214
4,6.6567556,0.1702239
3,-4.7879661,-4.7240404
0,-0.7534382,7.9948439
4,8.3158579,-0.6841334
3,-3.7039241,-4.299586
3,-3.3315813,-5.0096555
8,-4.2562044,2.9844989
8,-4.2856322,-1.9230543
1,-7.1516622,6.1350891
1,-8.9490762,4.3954252
0,-0.9160361,7.8622592
9,5.4753848,-0.6244927
3,-2.4354119,-3.7550673
7,3.721028,-2.1565498
0,-1.011073,7.1239137
4,5.9031084,0.5973281
4,6.3672838,0.528005
7,3.8712842,-3.6090248
7,7.0460468,-5.137338
2,0.2936091,1.8932839
4,6.1285181,0.608142
7,3.8999449,-3.2239961
9,7.1084789,-1.9619511
7,3.8212106,-1.3225086
2,0.9736337,0.9261511
2,-0.645068,0.3609069
9,7.0566106,-1.8850644
6,3.6673615,-10.1089552
1,-5.383481,8.4681747
9,5.3337139,-1.0385289
2,1.3474794,0.5748897
8,-4.2797997,-1.5889902
5,-8.0226951,-1.5695945
3,-4.3502338,-4.6636116
7,6.5922996,-5.071169
8,-3.9057232,2.3845991
1,-7.4920831,5.4710325
1,-5.633756,6.6938335
7,4.4515844,-3.6914221
9,5.0370558,1.8104393
1,-8.1487052,6.2456964
7,3.6416559,-2.5961839
6,2.9581663,-9.9833914
2,0.0160967,-0.0466945
7,3.9812408,-2.9519417
7,4.989855,-4.4713484
3,-3.5995302,-4.3070396
5,-5.7610965,-1.8813462
3,-4.0591685,-3.7350296
6,3.7439423,-9.8743248
6,3.0061686,-10.1836666
8,-4.1980935,0.4784859
5,-8.9231158,-1.1221602
1,-8.5179831,3.417315
6,2.0068844,-9.962547
2,0.7751468,1.5548078
7,6.2342273,-4.604594
3,-4.6761474,-3.1113515
6,2.109564,-9.9692642
8,-4.2353821,0.3577615
8,-4.0534476,2.889319
9,5.7034748,-0.801134
8,-4.2194901,3.0285103
4,6.4081587,1.6942116
2,0.6936009,0.4849471
6,1.7380085,-8.8632159
9,5.9178813,-1.4853809
9,4.6858976,0.6012703
5,-6.3788452,-1.3481606
9,5.1614931,2.5350036
3,-3.9316856,-4.4267363
8,-4.2941622,-1.6537435
7,6.3960977,-4.8889758
8,-3.9114717,2.2294565
4,5.8662428,0.6069157
2,0.3787051,1.3635983
3,-3.4896508,-4.822269
4,6.6538369,1.5848434
0,0.8374311,6.9784097
1,-9.7789217,4.653946
4,6.1427625,1.1500762
5,1.8885736,-8.3625255
6,2.2762248,-9.8963144
3,-4.2210755,-3.8011802
6,1.9593632,-10.0183342
2,-0.0786141,-0.1558956
9,5.3779365,-0.7551914
5,-5.5602001,-1.5458384
0,-1.0019348,7.4300906
6,4.2311365,-10.2248416
1,-5.6121225,8.0395686
2,-0.4816953,1.7277325
1,-5.7991427,8.3619725
9,5.0961366,2.8048998
3,-3.7479932,-4.2634011
6,0.6707565,-8.3484841
2,1.5903714,0.6062121
1,-0.5489328,0.4876188
1,-6.2768516,10.407142
1,-5.8812959,6.6568717
0,-0.6204543,8.5477093
1,-8.7736728,4.410295
0,0.698038,6.4654115
5,-4.6581784,-3.0641219
1,-5.4260418,8.2859248
2,1.2638909,1.2795362
2,-0.3465319,2.348621
1,-9.4647681,4.9687928
3,-2.6908591,-4.281863
0,1.1860242,7.4144198
4,7.8988408,-1.814201
6,3.5499365,-10.4095591
7,6.2114234,-4.0202777
0,0.547822,8.1136017
8,-4.3760243,0.9299934
4,6.6617721,2.1403231
9,5.6954071,-0.8750181
7,3.7508103,-2.7914797
0,0.5596764,6.4645133
8,-6.4742156,6.3742115
1,-6.3029581,8.6769465
4,7.2494069,-0.848788
2,-0.3769168,2.2439276
5,-5.5584911,-1.7621946
3,-3.0895796,-4.5717722
7,4.6345384,-3.7278304
4,7.9227596,-1.6719896
8,-3.8607102,-0.3375351
7,5.1369001,-4.2161957
6,3.428651,-9.4389427
8,-4.3508271,0.7786776
8,-4.0776129,1.0403284
9,5.7521239,-0.6642286
5,5.0440227,2.412364
0,-0.0732223,7.0130489
7,6.8659655,-4.1531762
1,-6.2459606,9.3420841
8,-3.6336357,0.1637599
2,-0.5288506,2.4177525
5,-5.0328837,-2.3397497
3,-2.8475174,-4.5655358
4,5.598792,-1.8325591
4,7.8893016,-1.6206202
7,3.4029242,-1.77517
5,-8.2118359,-0.9799934
3,-3.3968913,-5.1343799
6,-0.1680899,-8.8654336
2,0.8736319,1.7758952
7,6.3424279,-4.8143135
0,1.1251663,8.675189
8,-4.7069841,1.4283923
1,-7.9855922,4.6683739
8,-4.0139464,0.5730266
3,-4.3957696,-4.3187748
0,1.1007799,6.9778036
7,3.7150827,-1.739911
5,-7.3722973,-1.9154019
9,5.6606621,-2.0295534
6,0.5839209,-8.726718
8,-4.6999736,1.1008251
6,-0.0857894,-8.8400664
1,-0.5123836,-0.9749373
0,1.0374324,6.6930851
2,0.6286268,0.6251877
8,-4.4104109,1.2659562
7,3.5565328,-1.5104457
0,0.9160995,6.9440872
9,5.5570063,-0.9306479
2,-0.6552075,1.2408246
0,-0.8509124,8.0961247
3,-2.3208315,-4.0318574
0,1.2701506,8.5102703
7,5.7432886,-4.6390568
7,4.7820948,-3.9825723
9,6.9970846,-2.2734929
7,5.9219122,-4.9180955
4,7.9040257,-1.7764942
9,5.3278682,1.6016934
7,6.2230039,-5.0210902
0,-0.2482167,8.7219509
1,-5.4183363,9.4220606
5,-6.23682,-2.5713182
7,5.1967423,-4.0866494
1,-8.3703193,5.9829742
1,-5.5913053,9.1630734
9,5.8518242,0.6440683
4,7.9290678,-1.6413548
1,-9.6007312,4.9762192
0,0.8513447,6.3136448
5,-5.2448047,-1.7441247
0,1.0400064,6.9231481
5,-7.4027298,-1.4428329
4,7.8627639,-1.5429219
8,-4.1525512,0.5729407
1,-6.5809201,7.1768267
2,-0.7928741,0.5351165
7,5.7813694,-4.6313468
2,0.7021932,0.4558157
5,-4.6028274,2.0028394
6,4.149523,-10.0659097
7,5.7804548,-4.5940849
2,-0.0457373,2.8560892
1,-5.7351489,9.5833276
5,7.2372702,-2.7568565
3,-2.2706677,-4.2958751
2,0.8053382,2.2578547
3,-2.2273103,-4.2672845
4,7.2579378,1.5414324
3,-2.2751292,-4.1804346
9,5.2515862,1.2268813
1,-6.46579,7.411818
1,-0.4554745,0.6600133
6,0.2196843,-8.8370996
8,-3.4768077,-0.3017013
9,6.560552,-1.2871639
7,5.7647169,-4.7989136
7,5.7414725,-4.588951
4,6.712052,0.5152676
4,8.2633497,-1.097158
2,0.7130017,-0.0415824
3,-2.612675,-4.3114203
3,-3.9149101,-3.2237257
0,0.8578536,6.4533742
6,3.3168121,-9.805473
2,-0.6437763,2.296524
2,0.61625,-0.089039
6,0.4115798,-8.7006124
6,2.6410913,-9.0626277
0,0.7983987,6.4402011
9,5.9883595,0.436964
8,-4.7272857,1.2677793
4,6.4763412,2.8226027
9,6.4391649,-1.6729645
8,-4.2165766,-0.629408
4,7.8457764,-1.8801433
1,-9.6656779,5.0968156
3,-2.8029984,-4.1426586
6,1.1955081,-9.5677134
5,-7.8063954,-0.9197274
4,7.3756151,0.3611684
4,7.8933639,-2.2504262
8,-3.8631142,-0.48975
8,-4.7458504,1.4435037
3,-2.4132387,-4.4471792
1,-6.29689,8.003838
3,-3.9588358,-5.1927944
5,-8.1589931,-1.0319382
6,1.3147865,-8.6474143
9,6.5812534,-1.9527413
0,1.9772482,7.4796453
0,0.9006955,6.6593974
5,-5.3969605,-2.7269354
6,-0.105898,-8.5464515
3,-4.8253436,-3.8068282
4,7.8989954,-1.7235806
1,-7.576924,5.0255871
3,-2.3062407,-4.138592
3,-3.067555,-5.0326771
6,-0.143491,-8.8698343
2,-0.8418105,0.2046447
3,-2.670634,-4.2333709
7,3.5075115,-2.8463557
3,-2.2622991,-4.3447925
2,-0.2930082,-0.7521757
8,-3.9716535,0.5894338
5,-6.7977352,-0.7969377
1,-6.8141244,7.0817234
2,0.6436349,7.6316267
4,7.8902979,-1.6650637
2,0.6181203,1.0077059
7,5.8827759,-4.757218
4,-0.8367725,8.6347192
5,-7.496952,-1.0095963
1,-9.1196157,4.529065
7,5.8971679,-4.6574923
6,2.3182348,-9.4629216
2,-0.6565843,1.2448838
6,3.1069626,-9.4236735
2,-0.6490251,1.2656858
8,-3.7976658,0.9542483
0,0.5989405,6.4577944
1,-9.8023531,5.1545832
0,0.662272,6.4965956
4,6.5646823,2.4273193
1,-6.0171609,8.6318381
5,-6.6391795,-0.9004268
7,6.0134396,-5.0252737
1,-7.4313079,5.3375427
7,5.8673722,-4.7409425
7,5.1144951,-4.6680035
9,6.695017,-1.8327883
7,3.8539477,-4.0251515
5,-7.9783082,-0.9387044
5,-5.6264952,-1.7399052
9,7.3872601,-2.2946664
4,6.1272574,-1.873947
8,-4.3923225,0.9395161
1,-6.1557024,6.4026985
9,6.9840409,-2.1900354
8,-3.9665533,0.1396856
6,-0.2349613,-9.0463382
0,1.6861335,7.0387604
8,-4.2222752,1.2350563
7,-0.45049,-0.5690976
8,-3.8557583,0.5684227
6,0.5970684,-8.9971573
2,-0.6693444,1.1592753
1,-6.2683697,7.8921202
3,-3.9224406,-4.654754
2,-0.3889652,0.5524305
6,0.2408445,-8.9973703
1,-8.5543207,5.9385328
1,-6.2653821,8.1327522
0,-0.3221154,8.363844
2,-0.6704298,1.0222407
0,0.0428397,9.065686
9,6.6568325,-1.9845837
2,-0.5569837,0.4365404
8,-4.4082979,2.0279995
0,-0.0741699,8.6940166
5,-8.1754606,-0.9576751
1,-9.2017962,3.5835866
2,-0.6187874,2.2603824
3,-2.7842632,-4.0426006
6,-0.1221356,-8.9768686
8,-4.9786585,0.6202773
2,-0.6316042,1.3540323
5,-6.5223939,-2.1764014
4,8.1500786,-1.1912679
0,1.4339074,8.7324158
8,-4.663198,1.5548189
0,-0.8665746,7.8602262
5,-8.2681869,-1.0024136
9,4.9822785,2.410195
0,0.9087908,7.7627905
2,0.4481546,1.1277532
1,-5.4015153,7.7700193
5,-3.3450102,-3.1470075
2,0.9814663,1.4258731
4,6.6897856,2.4319585
3,-3.3138067,-3.8636735
3,-4.3999133,-4.6893884
4,7.985848,0.6278006
3,3.7894588,-3.9880086
6,0.2727943,-8.5505997
0,1.2196132,8.1604582
7,5.2591856,-4.3481331
4,6.3856546,-0.8442166
8,-4.6755888,1.8974744
2,-1.1322427,0.1206379
0,1.2654047,7.2331067
7,5.5948817,-3.743396
1,-6.8909464,7.2576824
4,7.2626427,1.6441326
2,0.3495176,1.1808379
7,5.0274775,-3.9635803
3,-4.1245808,-3.931003
7,3.7959576,-4.0586658
4,7.7203232,0.2404618
3,-4.3333782,-5.2028037
5,-6.6164005,-2.0980403
1,-7.4152595,6.0080704
8,-5.1399268,2.0619236
5,-5.9635739,-2.4626204
9,5.4083474,-1.0749623
0,1.202296,8.8658301
0,1.2848736,8.0247953
4,6.7882223,1.4675971
1,-5.7174271,6.9292535
0,0.6396391,9.1150156
2,0.962639,1.3326922
9,4.8747836,2.3878421
3,-3.6562121,-3.3395971
1,-8.0786129,4.9848421
4,8.0255479,0.1819955
9,5.2080953,2.6182975
5,-7.4045977,-1.0541406
1,-8.8747374,3.2444855
6,1.3330982,-8.8834553
3,-1.1299853,-0.0824514
7,5.4096886,-4.4283328
5,-5.070775,-2.5568067
8,-4.374645,1.7790075
5,-6.8889992,-1.6094241
9,6.0278736,-3.723421
4,7.5043901,-0.1284371
0,-0.3189253,7.4226633
9,5.597426,-2.6714698
1,-6.7996462,7.3453086
9,5.3111146,1.1564701
7,4.9977325,-4.4627493
1,-9.316192,3.8485674
9,6.5129921,-3.1956563
9,6.0889042,-1.1432125
5,-7.1937907,-1.5389471
4,6.5649502,1.685148
1,-5.7361532,8.4115413
1,-9.7282299,5.2188665
8,-5.1434298,2.3142387
8,-3.5394144,-0.2237152
9,4.945876,-3.0024483
7,3.4683942,-1.856237
4,7.4831551,0.1244831
1,-9.2919868,5.0255215
3,-3.3238812,-3.506621
1,-9.8099076,5.1328492
1,-5.3942653,7.5814428
6,0.1816151,7.2693227
7,4.9242093,-4.3371618
9,5.1361214,2.232335
8,-4.7863673,2.0526135
7,4.0595005,-0.5172456
2,1.3146487,0.5827988
0,1.4224316,8.8980237
4,7.5032216,0.2995442
9,4.9507763,0.7090714
3,-3.2751733,-3.1457223
6,4.2322307,-10.2317363
6,0.1377818,-8.4336538
9,4.8592556,0.1447349
9,6.2040246,-2.1419749
6,1.2842286,-9.4578711
9,6.0164546,-2.3260439
8,-3.9813493,1.1470144
5,-8.6619105,-1.6862025
0,0.4484406,9.0326198
8,-5.1443282,2.0069155
8,-3.8504774,-0.41565
6,0.4316063,-8.4937545
9,5.6806455,-1.0433879
6,0.6121666,-8.5875653
1,-9.1588193,3.9569082
8,-5.2113718,2.1138999
5,-5.3199856,-2.4204964
2,0.5590364,1.5360612
0,1.1612698,7.9207247
6,1.663772,-9.5283505
7,3.996709,-3.8329336
3,-3.3681318,-3.4899976
1,-9.5631111,5.2139743
9,5.6561676,-2.5566126
2,-0.4028317,0.8824741
3,-3.5056225,-3.5302957
1,-6.4288297,10.5155356
2,1.2024029,0.9409222
2,-0.7725073,0.1720597
1,-5.6830805,7.5903002
1,-8.3400775,5.8501881
7,4.3112689,-3.9149312
4,6.9044105,1.5693269
4,8.0131132,0.077718
0,0.3729699,8.9359325
8,-5.2209046,2.1162556
4,6.1179984,0.540709
8,-6.9144905,5.5343106
2,-1.2125998,0.4621656
9,6.4146189,-3.1129045
7,4.0357938,-3.5620554
0,0.0433632,8.3379755
4,6.8674854,-0.2106549
3,-2.9657678,-3.518007
0,-0.453077,8.8509977
3,-3.3060004,-3.918273
7,3.7248822,-1.7727584
9,6.7760215,-2.404911
4,7.4508189,1.7961354
0,0.9647311,7.5039467
7,3.9194059,-3.3019021
5,-5.4503761,-2.6204567
1,-9.4760772,4.893243
2,0.2584534,2.5262047
9,5.0076827,2.8142427
9,6.3459111,-3.0240163
3,5.3681439,-4.7655791
4,7.8034563,-0.6990096
5,-6.6774919,-1.6238888
1,-5.6361015,7.0923707
2,-0.0179207,-0.12696
0,1.4064508,7.3464472
4,7.5303535,-0.1799357
3,-3.8717699,-3.53737
8,-4.2814382,1.0194232
7,4.5737699,-4.0618384
6,2.549594,-9.1905304
7,4.8482184,-4.0158074
8,-3.6003966,0.0643203
7,5.1565517,-4.4065999
4,6.9115436,2.5954045
8,-5.1764159,2.1988966
8,-3.6184269,-0.0586099
2,0.2115981,2.5252799
8,-3.3548223,-0.9822271
9,5.7908171,-1.4082083
2,0.4809949,2.3311637
7,3.9142351,-2.8469762
0,-0.0528509,9.3919587
5,-7.767783,-2.2066137
0,-0.1926784,9.4303565
5,-7.2851344,-0.9797832
7,3.1322339,-1.1568425
1,-5.6319424,9.7039787
3,-4.4032514,-3.6790523
2,-0.0266325,2.4449504
6,1.5654822,-9.3385704
6,1.345356,-9.5641632
3,-4.8474516,-4.4866155
3,-3.1074227,-3.4269084
3,-6.0401891,6.5879618
6,1.3964146,-8.9556331
1,-8.9430236,3.1602815
6,1.5436332,-8.2459598
2,0.296181,1.5526451
0,-0.7536963,7.0593145
3,-4.1812511,-4.4013552
2,-0.0539964,2.0917318
1,-9.5319846,4.9443435
8,-4.971125,1.1680572
9,6.2042305,-1.6998232
1,-6.9342362,7.3042991
9,4.6183085,0.2403543
6,1.2852968,-8.4266644
4,6.7888812,-0.6251607
1,-6.3643325,8.5274364
4,8.5283959,-1.1433063
0,0.1750077,7.4085298
1,-9.7586925,4.6863399
4,7.3312878,-0.1240709
1,-5.292032,8.2851865
3,-2.8077494,-3.1345661
4,6.0965376,1.8349858
1,-5.5709839,7.8176388
7,5.6841212,-4.6493159
6,0.9188515,-8.5637339
7,4.3124119,-3.0530451
1,-6.3360842,8.7542682
7,4.2009598,-2.9641705
9,6.0612212,-3.5912127
1,-9.1564157,3.7300263
0,-0.4822847,9.1462562
5,-8.0475257,-1.6171615
1,-9.8300099,4.5434577
6,0.4858956,-8.1666362
2,0.1997872,1.2952653
7,4.600232,-2.6402016
3,-4.3977797,-3.6500561
8,-3.4093938,-0.4103652
4,6.1431114,1.7681834
8,-4.0924151,2.3526973
5,-7.3453496,-0.9125706
6,3.3989611,-9.4590849
6,2.0209771,-9.912609
3,-3.5558538,-4.3020302
7,5.6192589,-3.3017696
5,-4.628095,-2.5709252
8,-4.5227677,0.3577625
0,0.9899361,8.4192015
9,5.9343999,-0.5303503
5,-6.8729387,-0.9098356
0,-0.6987537,8.3490967
4,6.890052,1.9471408
1,-7.2903427,6.4172847
2,0.7080942,1.1384043
2,0.3336978,2.403863
6,0.9358273,-8.2849824
3,-4.7200822,-3.7534068
0,1.04584,6.154315
4,7.3944186,0.9394079
3,-3.4041216,-3.9699379
7,4.434388,-2.2317362
5,-3.8007496,-3.2494344
8,-3.7273271,0.9328384
6,1.5227695,-8.5870014
9,7.0169794,-1.875903
4,6.6131617,0.962938
0,-0.8264468,8.8558104
6,2.9871747,-10.152857
1,-6.5315777,7.5781125
6,1.9119608,-9.6735946
2,0.1331103,2.8704625
3,-3.3269295,-4.2321093
3,-4.6167409,-3.5661665
6,1.5571017,-8.6616146
4,7.7090775,-0.0916395
7,4.6947916,-2.9102932
5,-8.3096374,-1.5343219
1,-5.9533775,6.8260201
6,0.6488302,-9.780406
4,7.1669538,-0.4958405
7,6.2093832,-3.5201982
3,-2.4989338,-4.1984159
8,-3.9691485,2.1286767
1,-9.2118716,4.8044249
9,6.6720173,-2.0793612
8,-4.9106213,0.4855564
7,4.8783674,-2.0060133
2,-0.5534207,0.3500865
7,5.9459382,-3.9449284
1,-9.5574044,4.7493522
7,4.9822411,-2.4133521
7,5.5301266,-4.7022421
3,-3.9446897,-4.1460806
7,3.5986774,-2.5672632
1,-8.2089046,5.9830476
7,6.3992268,-3.9246429
8,-3.7856145,-0.009487
8,-4.221069,-1.3670647
7,5.9039817,-3.6839512
9,5.0910163,1.6579901
6,1.9645533,-9.8244784
2,-0.2590847,0.2503212
0,-1.0186914,7.8982104
2,-0.8562586,0.4388225
2,0.752874,2.4668196
7,6.785908,-2.6157548
6,2.6501397,-9.71691
6,2.4914727,-9.9912285
8,-3.4794139,0.6504333
5,2.3881414,-9.0446671
3,-4.4346581,-3.780493
8,-4.2285826,-1.1677747
2,-0.0784365,2.557145
2,1.6426131,0.6748141
8,-3.9620699,-0.6717193
2,0.0381261,1.3194683
1,-9.7619595,5.1988039
0,1.6170083,8.2945307
1,-9.5995113,5.1082554
4,5.9851376,1.6220892
7,3.9219822,-2.7844086
2,-0.1204249,-0.1745434
2,-0.1135286,2.4162126
5,-6.2551265,-1.3413911
0,2.259465,-9.0803623
7,5.5236094,-4.6822908
7,5.0499847,-2.3520384
4,7.8271548,0.5965736
1,-6.2723821,6.1460626
3,-3.8655122,-4.0612066
6,2.3176642,-10.0131145
0,0.5408059,8.0817622
0,1.0180365,8.8501372
9,5.2201867,-0.5871293
4,7.5225717,-0.3945461
4,6.4457607,1.6194737
6,1.9707575,-9.7024657
3,-3.4802455,-3.6976825
4,7.588762,-0.4578193
3,-3.7579081,-5.2635546
4,8.2995828,-0.5244796
4,6.1318852,0.5141544
5,-7.6811578,-1.2704902
5,-5.4666212,-2.7716419
8,-3.8870827,1.1742946
4,6.5823296,2.3978297
0,-0.0290064,8.6208257
4,6.7959947,2.5471068
6,1.9159665,-9.6670671
4,7.4655546,-0.3472528
2,-0.1198419,2.1969584
8,-4.3279735,-2.1641263
3,-3.7674573,-4.2780556
4,5.6570771,0.2856263
1,-7.4467549,5.7856288
5,-5.2259464,-1.7923573
3,-3.6899349,-4.1289507
5,-5.5946894,-2.8115379
6,2.6515434,-9.7248281
4,6.8538718,2.6131095
8,-4.243689,0.5394474
1,-5.8768952,9.9897156
4,7.8391157,-0.9606715
5,-8.2256834,-1.5209334
0,-0.1919789,8.824672
