,dimension_1,dimension_2
2,0.9617693,-1.1535976
6,-0.6910584,-1.598454
1,0.5698592,0.4718368
4,-2.4418044,-0.5807252
1,-2.4585465,-0.7167434
7,-2.0396374,1.4925318
3,1.3697045,2.0868858
9,-1.3730672,-0.1780027
2,-1.8488854,0.1311999
7,-2.6760128,-1.178861
8,-1.8651373,1.242801
7,-3.0970417,-0.6236657
8,0.2834999,-0.7211138
7,-0.8519129,0.7628331
7,0.1608047,1.2929442
0,-1.8890558,-0.5128999
0,-1.1476753,0.3142673
5,0.0028401,-2.2133376
3,0.6949609,0.696272
4,-3.1108669,1.851796
6,0.4266732,0.7137169
2,-3.0324646,0.5611375
8,0.3031587,0.5813988
2,0.2608499,-0.3284457
9,0.2733034,3.004949
7,-0.2372922,3.3381825
9,-3.2571586,-1.4012538
2,-0.1269303,3.5504898
2,-0.2668286,1.3292148
5,1.5799216,0.0245409
4,1.283011,0.8470839
5,-2.7993663,-0.6459823
9,0.8259497,2.3075778
9,-3.5195313,-0.1720749
4,0.957661,0.339445
9,-3.620365,-0.3428549
3,-1.5302612,0.6158312
3,1.1429644,2.1178721
6,-0.9535223,-0.132733
8,-2.8839621,1.5965982
2,0.7539252,-0.1945576
9,-3.6259383,-0.2399976
2,-0.9270171,1.2446341
6,-2.787275,2.1604359
5,-1.6262601,1.3137445
8,-0.0407242,3.6511916
3,-0.824873,-0.2466243
4,-3.2754803,0.727511
2,-3.0618926,-1.389661
8,1.1479498,2.2362361
5,0.0509339,3.3234824
6,-1.1312421,1.729117
5,-2.9245021,0.9147317
1,1.0382003,2.5930949
9,-0.8887719,0.5113337
7,-2.4388728,-1.0589552
1,0.0608354,-0.5241544
0,-2.1895605,0.6188985
6,-0.902785,2.3039776
9,-1.7784272,0.0790088
5,1.0584856,-0.8263668
5,1.2973228,-1.5534094
0,0.0789145,-1.9463416
1,1.2257477,1.8755771
1,-3.1828085,1.6333703
3,1.3455549,-1.21444
2,0.6839499,0.5928715
0,-2.0629587,-1.3881763
3,0.3791418,3.1431423
4,-1.5623112,0.0121965
4,-1.4914257,1.7784039
6,1.1946564,-1.739341
5,-1.9082979,0.0507951
2,-0.0048446,2.7029948
7,0.5980097,1.770904
0,-1.1665655,-0.7181794
8,1.0353756,0.1200709
4,-3.133308,1.7237624
0,1.3258944,-1.3654363
0,-1.45317,-1.4890927
1,-0.7095106,1.8704036
5,0.0152159,1.5243883
2,-0.8507124,-0.4342474
2,-1.281438,-1.8088682
3,-2.1478653,-0.0673796
1,-2.8178166,-0.5983567
4,-1.44856,-1.9136182
2,-0.9743108,0.0131378
5,0.8776907,-0.9207407
5,-1.5191864,1.8466613
0,-1.1546923,-0.5345369
1,-0.1206375,-2.2405402
1,-1.4030483,-0.7763669
8,-1.4750638,-1.8372971
2,0.8010068,-0.6059453
9,-0.680056,1.7103864
3,-3.2499752,-1.370092
0,-0.4622849,1.5361987
4,-1.1889556,2.2753054
5,0.338247,1.3245809
5,0.0339487,-1.6036515
9,-2.0605636,0.0573723
6,1.2001927,0.0341822
1,1.058477,0.947064
2,-2.0522507,1.1044192
8,1.2853215,0.2704157
1,-0.4531495,3.1348802
9,-0.8005154,-0.3411067
2,-3.288442,-0.5722812
1,1.4631145,-1.3267535
1,-1.0864131,0.2437073
1,1.0622437,-1.9374463
3,0.4532092,-1.9999832
8,-0.2551208,2.1768486
9,-1.00915,1.7795217
8,-1.5025695,-1.5863361
9,0.2642641,-0.6495441
3,-0.9915709,-0.3990805
8,-0.0836,3.5967468
6,-0.7345438,-1.226452
3,-3.4240904,-0.3758193
1,0.9178304,2.3337429
7,-0.7331049,1.2772988
5,-2.4878651,1.1134198
0,-2.0987657,-0.873794
0,1.680624,-0.2249781
7,1.543751,-1.3070118
3,-2.6559381,1.8944721
7,0.9323415,1.0522646
2,1.590918,0.2756896
5,-0.6327144,0.1965853
9,0.0413215,3.0589279
7,-1.9277188,0.3141497
9,0.1094647,3.4068131
9,0.9351133,-1.0486499
5,-2.2750642,1.6527634
9,0.7728881,0.212037
1,-0.176558,-2.1628788
4,1.2176606,1.8146001
8,0.2729664,-0.9136476
7,0.4999613,0.5426041
8,-2.8962676,1.2973645
0,-0.895245,0.7424336
5,-2.7830191,1.9404357
3,0.3057689,0.4305746
4,-1.759835,-1.6249846
4,-2.585987,0.2123276
9,-2.4927772,-0.8817469
1,-2.102109,-0.019451
8,-2.7199286,0.6785784
7,-0.0244541,0.9777716
0,-0.2951324,-1.9064861
5,1.3271609,2.2506086
4,-0.1613919,-1.0932513
8,-1.5872063,0.0351493
8,-1.554361,-0.8756855
1,-0.6890876,0.2130716
9,-0.361654,3.2955263
4,0.3505332,0.1802162
6,0.7519578,0.3108933
9,0.9829237,1.9212131
6,-2.311173,1.0816224
8,1.3414632,-1.6167421
6,-1.5555493,-1.7345487
4,0.0901844,0.7624214
8,0.3237982,-0.757339
1,-2.4367227,-0.4352482
7,-2.1001499,1.568136
8,-1.1609885,-0.3407424
3,-3.3902293,-0.3835532
6,0.2394583,1.1968345
0,-0.7249246,0.4814415
6,-2.1860927,1.0572343
5,-2.6299818,-1.0898005
0,-0.2115833,-1.1133576
2,1.1979446,2.2088765
3,-1.6984087,-0.0677061
9,-1.6430842,0.3419804
5,-1.9010801,0.5611193
5,-2.2197094,1.6103853
5,0.9885526,-0.5904066
3,-0.3477158,-1.8670087
7,-3.1354536,1.1472813
6,0.2443398,3.6179795
9,-1.4098141,1.1094432
8,-2.1226155,-0.8080823
6,-2.3080947,1.9191893
8,1.2455076,0.6253495
9,-0.232931,-1.2924758
4,-2.6740422,1.1625406
2,-2.338561,1.7058305
9,0.9623378,-0.7554329
6,0.4020684,-2.1488893
9,-0.0783152,0.2468863
2,0.7096084,-1.1141549
8,-0.8023144,-0.9324709
1,-3.0727073,1.2422556
5,-0.7701542,1.1564457
2,0.5956842,0.4584195
2,-0.5025244,-1.3317943
0,-1.1335277,1.6070355
8,-2.8094506,0.0443144
8,-2.6311854,-1.2074409
9,-0.0125695,-2.0015538
3,1.1318747,2.4621441
3,0.3561271,-2.489004
8,-1.9517549,0.4447277
7,-1.1189689,-0.148939
3,-2.0188276,2.0648395
7,1.1130024,1.6266305
0,-0.1435715,-0.0650967
2,-0.8869014,2.2413348
8,-1.1587761,0.8540067
0,-1.8552759,-1.1397184
7,-1.6284059,-0.6494948
8,-3.5261424,0.0752614
4,1.0422799,-0.055176
8,-0.1120116,-2.2074168
9,1.0675312,0.1106848
4,-0.8947228,0.1534663
5,-0.5737362,-0.1074471
8,-0.6830745,1.6711731
0,-0.0519729,1.128162
2,-1.7334589,-1.7016084
9,-2.3940099,1.1624266
7,-2.6514242,1.9219403
0,0.6351021,0.8024999
5,-0.0045864,3.5821361
0,-2.5620682,-1.4097973
4,-1.9499241,2.1199233
4,-2.612517,-1.2703919
8,-2.8552258,0.7112424
6,-1.086024,-0.3931304
7,-1.7518902,-1.5646738
0,0.0115632,1.591274
7,-2.8417624,1.6814438
9,-2.1144166,0.7015684
1,-3.1493701,1.6766598
1,0.6366626,1.341839
6,0.5978683,-0.4715
6,-2.1091821,0.8864106
4,-3.3394542,1.4739215
2,-0.0269955,0.5700832
2,-2.3873777,1.4437624
6,1.0341478,-1.5561717
1,-1.3000214,-1.4126167
8,0.4222068,-1.9442073
3,-1.3974563,0.6499801
3,-1.6865198,0.9341796
6,0.3399686,0.8333312
1,0.0014436,3.1521423
4,-1.9424181,-0.0476676
8,-2.636594,1.9285816
0,-2.5929053,-1.2111106
3,0.379369,3.4451692
3,1.394465,-1.584831
1,-1.5265004,-1.4305161
9,-0.124586,1.5978447
0,0.1667314,3.7613328
9,-0.7791932,-0.444875
3,-0.6867372,-1.5204037
7,-2.3438036,-0.3878418
1,0.0672439,-1.917599
2,1.1199397,2.164579
4,-2.9060055,-1.1396739
1,-2.5162157,-0.557352
0,-3.3386236,1.2647317
2,-1.9287804,-0.4897318
1,-1.3901361,-1.5324419
3,-0.4803512,1.1879362
2,-1.3869012,-1.1203008
5,-0.0232235,-1.2816056
3,0.0356084,0.956216
0,0.3015289,3.4852629
4,0.9246419,2.0042404
4,0.1819807,-2.2832155
5,-1.7386397,-0.0522552
8,-2.3591211,1.2950148
6,-2.3810212,-1.083653
4,1.2066316,1.9647409
7,0.3400979,1.0276275
4,-0.2329219,-0.0641418
8,0.7500365,-0.0890741
1,-0.7582942,0.5732386
9,-1.1248068,-0.409096
0,-0.0413355,3.5715838
0,0.7163668,0.3620359
5,-0.0893966,-2.4404562
1,0.0163707,-0.7471191
3,0.7581258,-1.8594663
2,0.6434833,1.6832387
5,1.1883882,-0.1894496
3,-0.6462013,1.8984624
3,-1.8361651,-0.2784279
4,-2.9004837,0.8495722
6,-1.8446989,1.0811871
5,0.2887961,3.1973441
1,-2.5811585,-0.8875623
6,-3.4282715,0.5325666
8,-0.942373,0.1687221
7,-3.3392641,-1.2750807
1,-2.0488021,-0.4180893
8,0.9041434,2.8646567
8,0.5878791,0.432124
9,0.3862033,-1.1444601
7,0.8668951,1.8210609
0,-1.1495561,0.4155088
1,0.8748414,1.9278342
1,0.0761344,-2.0860673
9,-0.091401,1.2368486
2,-1.7573856,1.6542852
1,1.1257809,2.3141704
3,-2.5233359,1.9444161
2,0.9335654,1.1686394
4,-3.582668,-0.2078154
9,1.3194329,1.8894584
5,-0.4552247,1.6753205
3,-1.8876048,1.1062813
6,-3.0990189,1.9059229
7,-2.681033,-1.2790977
7,0.2378387,-0.0554794
7,1.2254386,-0.2232587
8,-1.9850227,1.6766108
3,-2.368689,-0.527189
9,-3.4233551,-0.4780491
9,1.0003006,-1.9685723
8,-2.6178931,-1.4151504
3,-0.317896,0.4988397
9,-2.7064247,0.7132753
8,-1.2864043,0.7467801
5,-2.2507338,-0.3727403
5,-0.00232,2.4201722
7,1.0214388,0.0272627
5,1.0569336,2.725199
0,-1.9371094,-0.2572293
2,1.2908898,2.0608151
3,0.0900487,1.8172773
2,-1.6290685,1.2724728
1,-3.5097693,-0.2834249
5,0.5129745,-1.2026615
6,-1.8845408,-1.5096504
9,0.7406595,-2.0962289
8,0.5261008,-2.0197097
1,0.1583264,-1.4440799
4,0.1864074,-2.3098874
9,-0.385857,0.5873309
1,-0.0427365,-2.1238361
7,0.5323067,-1.0842896
7,-1.8503423,-1.6049275
7,0.6042269,1.4359553
6,0.428872,-2.3439496
9,1.6317625,-1.3194456
5,-1.3301506,1.8657982
6,-0.4893472,0.9274546
6,1.4318334,0.7019578
9,1.1717487,-1.5272691
7,-1.3140039,-1.6220161
2,0.2922554,-1.0794838
8,-0.9057184,-0.1610714
0,-2.2940035,-0.0547276
1,-3.1253252,-0.0989725
7,0.7702333,2.549158
4,-2.0422484,1.4704436
4,-1.6745911,2.0717555
0,-1.0750815,0.0472406
8,-0.2244481,1.6813908
5,-2.5774945,1.7513371
5,-0.9430071,0.876106
0,0.5119697,-1.4968747
9,-2.1965037,-0.7119029
1,0.988734,-2.0144253
5,0.3448464,-0.7717129
9,0.9593787,2.9319997
6,-1.5411701,1.7207535
2,1.7605187,-0.8118424
3,-0.135894,-1.2045602
3,-1.0047946,1.0491654
5,-0.3474509,2.487755
2,0.634697,-2.2425558
3,-3.2109178,-1.1214284
3,-0.1526537,2.9767502
4,-2.2846363,0.5942254
5,-0.6994431,0.0104553
8,-0.5975331,-2.2348164
5,0.5987843,-0.4279983
6,-0.5013476,2.2276551
7,1.2992966,-1.5043021
0,-2.969836,1.5566344
8,0.7958899,2.9977795
3,-0.4470316,1.3201855
4,-2.8534611,-1.164401
0,-2.031039,-0.0425729
9,-1.0795229,-0.5676682
6,0.9474057,2.8117244
9,0.2136388,3.540324
4,-0.9123362,1.5572891
7,-2.7226138,-0.3887723
0,-0.5936343,0.8270581
1,-0.7447802,2.2272505
7,-0.0235581,0.2407585
1,-2.9541637,1.0172572
0,-0.9210333,0.0625896
9,-0.0052218,-0.0870737
6,-0.3183371,-1.3233228
8,-0.8818513,-0.0253648
7,-0.1613792,-1.0820148
3,-0.0049132,2.2884529
5,-0.3223685,2.3678396
4,-0.7528829,2.4523916
0,0.5071749,3.1069086
8,-0.451509,-2.3603162
0,1.0442317,-0.2504947
6,0.0243864,-1.7243903
9,-0.5541375,0.9796184
3,0.5516026,-1.0287278
6,1.7066634,0.4967839
8,-0.1436908,-1.9041257
0,1.5585524,0.8006411
0,-2.7151733,-0.6475368
1,0.741754,1.9130503
9,-1.6472524,0.7389074
3,1.1781089,1.9973088
6,-1.8909934,1.5381491
9,-0.3817438,1.278271
2,-1.0252239,1.688888
8,0.2216976,2.6518966
1,-0.9656403,-1.0713936
5,-2.9918406,-0.3792539
0,-2.6805836,1.6378106
9,1.0690223,-0.2200157
1,-3.2169319,-0.5646763
2,0.9790457,2.3103573
0,0.3658502,2.7576359
5,0.4383638,1.932671
6,-1.341733,-1.4887001
7,0.946204,-0.0644572
2,0.3656649,-2.438772
0,-1.8510166,2.3106958
3,1.0426088,2.5023825
1,-2.966598,-0.2988495
8,0.0725175,2.1425373
4,-1.8607861,0.4544988
9,0.1830547,2.1449689
0,-0.7838371,2.1564186
0,-0.4690414,-0.1235133
8,0.3125591,2.4160975
7,-0.3118109,0.8814225
6,-2.295082,1.4503981
2,0.76745,1.918493
9,1.1685176,2.6743814
3,-2.6988012,-1.3920533
1,-1.7479904,-1.3351426
4,-0.2615744,0.3790776
1,0.4622308,-2.2121356
8,1.6279704,-0.9298422
7,-1.3186892,-0.6826991
5,1.3803858,2.1352437
1,1.0142351,-0.2082027
4,-0.3904645,0.1568668
7,-1.5471672,1.637767
6,0.0555403,1.6037751
0,0.1435572,-1.964332
6,1.2669127,1.9886236
7,-1.1679376,-0.0031166
6,1.0653188,-0.7905242
4,1.1918015,0.9550335
7,-3.2258204,-0.0803139
4,-0.9205438,0.8516763
9,-1.1841793,1.3633202
0,-0.8412743,0.6278623
1,-1.1109621,-1.7402085
1,0.990271,-1.846086
2,-1.6941273,-0.3965418
7,0.3045033,0.0487871
1,-0.1144774,0.3227469
7,1.0113164,2.6326599
2,-0.7334235,-0.1637096
6,0.2848153,-0.9761055
6,-0.8895685,0.9995066
0,-3.2914666,-1.0443287
5,-1.199447,1.7140247
3,0.9643276,2.5260812
3,-0.014535,-0.1487271
6,-0.5733434,0.4014326
4,0.4891572,2.0128835
5,-1.3379056,1.7816644
7,-1.6238092,0.8218107
3,-3.0646829,0.0228934
9,-2.7781864,-0.1926013
2,-1.0714757,-1.1142039
4,-0.5638971,-0.1030217
0,1.4101534,-1.5054188
0,0.928522,-0.16435
7,-1.5733808,0.5478819
0,1.4827227,-1.009642
9,-0.2761103,-0.4703051
5,1.3532194,0.5779275
0,-0.0430655,0.5917794
9,0.8212117,2.201736
3,1.3607101,-0.7241599
0,-2.5678184,-0.4225883
0,-2.8514937,-1.0296928
1,-1.5754681,2.5158887
1,-2.6101918,0.9334049
2,1.2092008,-1.1883683
7,-2.1910307,-0.0280039
3,0.2864709,1.2519833
4,1.0233827,0.2303144
4,-0.3161821,0.727737
9,-2.6889441,1.8647887
5,-0.8848323,-1.447467
0,1.1752477,2.1364458
6,-0.0373906,-2.2243353
0,1.0482775,-1.1372794
7,-3.5871816,-0.3117589
9,-0.0540308,3.6202374
8,0.3235302,1.4988008
8,0.2221024,3.2602101
9,1.18977,2.0110752
2,0.032527,3.3876639
0,-1.9861312,2.0570692
0,-3.0319061,1.5377617
1,0.0870723,1.3210768
2,-1.9824845,1.0635366
2,0.1337967,2.1210371
9,-1.8377432,-0.7356509
4,1.1437925,2.2801969
3,1.5227211,-1.1889402
5,1.1103426,-0.3398805
3,-0.1978294,-2.2104291
6,-1.5686314,0.5171178
7,-0.158138,2.0370942
7,0.7960595,-1.1097494
2,0.0959042,3.6887769
8,-2.9251304,-1.2405631
7,0.1408635,-1.3627019
9,0.3330526,-2.2502227
1,-2.2166634,1.3046188
0,0.3977994,-2.2416534
7,1.0530332,2.2401894
1,-1.8858135,2.3035653
1,-1.6419998,0.2453906
2,0.3227394,1.1329888
0,-0.2398517,2.023017
3,-0.0220166,-0.7047205
1,0.008646,-1.5513574
4,-3.0341875,-0.7893921
5,0.018447,1.1504692
5,-3.283517,1.5503135
6,-0.7595765,-0.0298634
6,-3.1158466,0.7194853
3,1.1777554,0.4781757
7,-1.3881399,2.1441716
4,0.4634806,0.3778013
8,0.2007853,-1.2901289
1,1.1094877,-1.3970899
9,-0.1125119,3.7152834
5,0.6418467,-0.4486371
8,-2.1088473,1.2268425
9,1.5941713,-1.0990048
6,0.9883592,-1.8562823
4,0.5379754,-2.1239091
5,-0.5291712,-1.0364618
0,-0.1345135,-1.4679935
0,0.0497134,1.4080951
4,-0.8754144,0.0240096
6,-0.9586534,1.5101232
1,-0.4952237,1.0120515
8,-1.9506746,0.0772131
2,-0.5856605,1.0327776
9,-1.8066521,-0.0221248
6,-2.9793383,1.7461865
4,-2.6883336,-0.2842392
4,-2.5421722,1.9501047
1,-0.1269839,-1.6928162
9,-0.1792014,-0.9171196
9,-2.3418527,-0.1908519
6,-2.0223414,1.6081041
5,-1.5782283,-0.7494
1,0.320595,-2.1317549
3,-3.2012421,-1.2470465
4,-0.6454803,-0.1016723
0,1.3444696,-1.3360023
0,0.7535145,2.930068
4,0.0263023,0.9638541
0,0.4223871,0.7537903
8,-1.7496805,1.0231712
0,0.2628974,1.1109967
9,0.3664753,-0.4072368
4,-1.1984074,1.4591089
1,0.1884288,-2.0465157
6,0.857335,0.5161073
5,-2.480064,1.2249549
0,0.8268496,0.4355511
5,-1.385929,-0.5445554
5,1.5123989,0.2920059
2,0.2842622,-2.4406159
4,0.7173272,2.3153437
1,-0.0153791,3.713174
8,0.0806601,1.9172914
4,-0.3187513,-1.7554981
0,1.2045593,-1.4114623
0,1.288795,1.0907858
9,1.2624918,-1.3644915
7,-0.7782211,1.0885289
7,-1.8456749,0.547063
6,-1.9972803,0.2274538
4,0.653964,-0.5158847
0,-0.1068565,0.3363095
1,0.7203386,3.253752
1,-1.5721465,1.5485613
4,-2.8642413,-1.2879004
8,-0.9071567,1.6727981
4,-3.0031039,1.9156529
9,-0.4183683,0.4193377
7,-2.209254,1.6949198
4,0.7869897,1.9282306
2,1.3694742,-0.2016313
7,-2.6458775,-1.3607264
8,-0.5464486,-2.0622643
6,1.4526592,-1.206272
1,-3.3290604,-0.0720592
0,1.2612796,2.6166956
4,-0.2882865,2.8425591
8,-2.0367076,2.0032595
3,-0.6532754,-0.1131822
1,0.7000046,1.93698
8,0.7248914,3.0844555
7,1.0389399,-0.8702878
4,-1.0412616,-1.7200531
7,-2.3669289,0.0042818
3,-3.0921609,1.8780329
1,-0.6856363,-0.0202111
3,-1.7406762,1.3080499
2,0.5842036,-1.966353
2,1.5604255,0.701725
3,-1.5310358,1.0706872
0,-0.8536798,-0.0529782
1,-1.1079256,-1.7172914
5,1.2756206,2.157694
4,0.1149708,-1.7715926
8,1.1290993,-0.2248649
2,-3.3985564,-1.2703609
6,-1.717766,2.3504022
0,-1.8112038,0.6348786
6,-0.1530397,2.0771478
0,1.8076159,-0.4470591
2,1.5881463,0.3200149
7,0.1863365,-2.1988659
2,-0.7549495,-0.4019702
8,-2.4359252,1.2413649
1,-2.241446,2.2935416
8,-1.4273099,-1.8856085
6,1.5414401,0.7752789
4,-1.8697933,-0.854696
7,-2.5356436,-0.2327157
7,0.2499435,-1.246721
8,-1.1012355,1.0519642
2,-2.9745011,1.7897493
3,-0.765086,2.096476
5,-1.7483747,1.7955445
4,-0.3938647,0.6871381
6,-1.4128176,1.5201733
2,-0.8049756,-1.7312271
3,1.5715419,0.2418347
3,-1.6563429,2.433792
6,-2.6743821,-1.4235551
6,0.3266208,-0.5599122
4,1.1283173,2.3280387
2,-1.6644637,-0.6739048
6,-1.8456669,-0.2354868
5,1.7457664,-1.0358371
5,-0.9783895,-0.2683376
3,0.8820903,-0.1045031
1,0.812674,-1.0473733
7,-1.3710043,-0.0128713
3,0.2050962,1.2769633
2,-3.0427586,-0.407073
9,-0.8225744,0.185593
8,-0.215601,-1.7127213
2,0.8684414,-0.2039185
1,-3.2557746,-1.2244104
5,-1.5268095,1.5049461
9,1.1159502,-0.2880372
7,-0.7539496,-1.2295537
2,-1.0068331,-0.1616355
9,-1.9621069,-1.2908313
0,0.7778365,-0.2316255
8,-0.7120519,0.9366362
1,0.6380235,-0.240087
2,-0.0610478,3.3390265
1,-1.1665781,-0.0307269
1,-0.2228319,-2.31617
3,-1.6018727,0.157284
3,-0.9606036,0.1931192
9,-2.6936069,-1.5255168
1,-3.2249236,-1.2413972
2,1.0311596,2.1682457
3,-0.8118189,-0.1032303
0,-1.8594657,0.1330397
0,-2.1241924,2.260743
8,-1.6626076,1.3378637
1,-2.2968215,0.833379
8,-1.2067578,-1.7437385
2,0.3202251,3.6754438
6,0.1026235,1.3075025
4,1.5523141,-0.8949726
0,-0.1110197,-2.0611361
5,1.6574493,-0.761792
6,-1.3051679,0.1436251
6,1.103043,0.0284792
4,0.9862176,-0.6403649
7,-3.5366903,-0.1448057
4,-1.8921218,-0.0002822
8,-1.7512239,-1.2219076
4,1.172554,-1.5103004
9,-1.7337359,0.5062895
7,1.3551963,2.5193042
0,-0.3409892,-1.7825236
5,-1.8614823,0.6384726
1,0.0231901,-1.4954688
2,-1.059264,0.9187005
2,-2.626683,1.8964325
8,1.1064638,0.313546
3,-0.0354108,3.6258167
8,0.8616999,2.6678817
4,-2.5546371,1.0754795
0,0.8315651,-0.3959506
5,0.1145337,3.718979
0,1.147053,2.7626741
6,0.6684963,0.0726698
5,0.0817335,1.1906564
7,-1.2581164,-0.582898
9,1.5746568,-0.9511191
8,1.0828408,0.2525025
5,-2.7265728,-1.2995748
0,-0.3862362,2.2401091
7,1.3846054,-0.8844422
1,-3.0043648,1.7057912
2,-3.0878155,-1.4338243
2,0.7611562,-0.6974544
0,-2.4906543,1.8759272
3,-0.6596701,0.1410273
2,-2.5175398,1.0900432
4,0.5001296,-0.5779332
8,-2.8157697,0.1343354
5,-1.7396597,-1.5518048
9,-2.8469791,-1.2594149
6,1.7842654,-0.3333242
2,-1.9927731,1.7594292
7,-1.5656314,-1.8286208
6,-2.7745101,-1.1690454
8,0.9496579,-0.3825186
7,1.3698694,-1.0412508
9,0.042319,3.6857904
0,1.2969642,2.2479971
7,0.189204,3.746079
2,0.9365553,0.5010462
2,-2.3458772,0.1303523
0,-0.202217,0.4309683
9,-1.875259,0.0340364
9,1.3078686,0.240598
4,0.9678361,-0.8262959
1,-0.0479873,3.5904393
2,-1.3412688,-0.5233042
4,-2.0497948,1.3030389
9,-0.0030682,0.6118164
4,-0.9130707,-0.2959854
8,-2.292969,0.3989795
1,-0.0911266,0.8299627
4,1.6264815,-1.0555302
5,0.0446886,-1.9640659
5,0.015884,0.5862831
0,-2.6317462,0.7943053
8,-2.0556229,1.6103283
9,1.2238223,0.2266849
8,0.7313798,0.065855
4,-2.1141979,1.4248627
0,1.1597797,-1.3334428
7,-2.0552431,-0.2826986
3,-2.4601803,0.6663393
6,-1.657142,0.9182999
5,-3.5502029,-0.4534721
5,-2.314378,1.9299134
4,-3.4961511,0.0983011
7,-2.1582502,1.3698943
3,-3.1411249,1.4695318
4,-1.2065908,-0.3734199
3,0.4905096,1.6396551
6,0.0467998,1.1674301
4,0.1422757,-2.4520535
6,-1.2887032,-0.5810317
6,-2.695286,-1.0600364
2,-1.8863955,0.2443865
5,0.239935,2.6182271
0,-0.398743,1.0743886
1,-1.1217212,-0.0340691
6,1.0338228,0.7939171
7,-1.1398643,-0.3588113
6,-1.2136162,0.0612181
8,0.3412195,3.5580398
9,0.4053584,-1.5717169
4,-1.0928227,0.8788771
8,1.4470926,0.0180232
5,-2.7107702,1.6529649
8,-1.6257253,-0.7256361
7,-1.8567783,0.3938271
2,0.310615,0.8936017
3,-0.6831804,2.3355845
7,0.7780201,-0.0674095
5,-1.8140351,0.4215746
4,1.778338,-0.3834625
2,0.8720941,2.4443233
5,-2.2656724,1.6205414
3,-1.2956357,0.1251108
4,-2.4653691,-0.4496967
6,-1.4301355,1.4208799
4,0.8702825,0.6456448
6,0.0688825,0.411741
7,0.9967946,3.0252761
7,-0.949834,2.6288564
8,-1.5736805,1.6752146
7,-3.1953481,-0.1476055
3,-0.4382373,0.7078835
7,-0.924822,-0.2423769
9,-1.661828,0.38132
6,-2.0417243,-1.4839535
5,-0.3487918,1.6282004
0,-0.8468572,0.6373681
7,-2.6171218,-0.0734077
1,-1.3100925,0.3940769
9,-1.2832643,1.5617003
0,0.6645828,-0.3152844
1,0.3948265,-0.4118889
1,-2.2286519,0.2515662
1,0.7703248,1.0125332
6,0.9435448,-0.7682897
4,-1.4221384,1.8312349
5,-2.7420298,-1.2685259
3,0.2465219,3.3091656
5,1.1640526,2.1186256
4,-1.4761656,1.8165953
2,-2.0036991,-0.0342436
4,-3.3308254,0.8762066
9,-2.3045469,1.7165757
9,-1.5724798,0.8558788
3,0.9542086,-0.9583288
9,-0.0647978,1.1360223
1,0.704333,-0.7717849
7,1.3620609,-0.4012738
4,-1.4953188,-0.6417054
1,-2.5941479,2.1578551
8,0.9785898,0.0515366
5,-2.0835322,1.4735048
8,-2.8016866,-0.9111357
6,-0.7548516,-0.2047559
7,0.8550245,2.6147619
5,-1.7837236,0.0066586
6,0.1878989,3.723969
6,1.0208792,0.1059471
2,-1.7026171,1.8421426
6,0.0024194,0.3553729
2,-0.1724747,-1.6939964
1,-1.4382508,0.8912827
9,-2.2094127,1.724719
5,0.0619504,0.9131872
6,-3.190174,-1.2011947
3,-1.5657094,0.5393655
5,-2.3385738,0.7449128
9,-1.7869546,0.0691475
9,1.0506279,0.3071272
0,-1.923362,0.1134145
1,0.0717286,3.6637337
7,-2.6432463,-1.2903303
2,-3.1927869,0.9550463
5,0.035243,0.7399661
2,-1.9615288,-1.3054891
4,-2.3163011,1.1905119
7,-1.1111307,1.5098019
9,0.1373335,-2.0277255
9,1.2887788,1.9453518
8,-0.3038063,1.2764671
7,1.71349,-0.6656299
0,-1.8413327,-1.0285081
9,-1.7062013,0.1997533
0,-2.6706384,-1.1632858
8,0.7803834,-1.3123967
4,-3.4777471,-0.6084262
9,-2.7842462,-1.1716602
4,1.2196429,-1.6683771
7,1.4104754,-0.5341553
9,-2.3179951,0.0102174
0,1.1111595,-0.8074704
5,-1.0603025,0.2737789
5,-2.189312,2.1674005
6,-1.2749304,0.488033
0,1.1557962,0.2014852
9,-1.4186991,1.5873312
3,0.9979404,0.019059
2,-3.5143924,-0.3490758
8,1.3062731,-0.2826382
9,-1.7904932,1.7463496
4,-2.7478043,0.3671239
5,-2.6754,1.5889933
6,-1.7188286,1.2064126
3,-0.5216031,0.674278
1,-1.666367,1.7174812
4,0.5397802,2.6434509
4,-0.2057194,-2.0377312
8,-1.4289437,0.5972829
0,1.758969,-0.8975945
7,0.3465695,1.5559378
3,-1.4654244,0.1504553
5,-1.8816346,1.140786
6,-1.1660929,1.1110698
5,-2.7733189,-1.2873931
2,-2.0905941,1.7660617
3,1.147149,0.0159044
0,1.4900771,0.92433
3,-1.9432224,1.65273
1,0.1618087,3.7863939
4,-2.1602054,1.6945545
3,-0.3278215,0.3954001
7,-1.3542804,-0.414184
1,-0.2371486,-1.7767991
1,1.7416464,0.3848968
0,0.0044576,-2.0730645
2,-0.10504,-2.3186836
9,-1.6289732,1.5888982
2,-3.2467647,-0.2240911
0,1.5436686,-1.0049352
7,0.4486794,1.8737473
1,-3.0591561,1.1214835
4,1.1624264,-0.0292916
2,-1.9242847,-1.3801029
5,0.3951605,1.7219931
3,-2.1574903,1.4030469
4,1.1224715,1.8584233
5,0.0794107,3.5838711
5,-1.6148666,0.3378921
6,-2.2160114,-0.627255
0,-2.8030405,-1.3206476
7,-2.0310017,0.2478648
